,Codigo,Memoria Ram,Fecha,Precio,Almacenamiento,Nombre,Modelo,Procesador
1161,15491412,8GB,2021-10-01,669990,512GB,"Notebook MagicBook X 14 Intel® Core i5-10210U/ 8GB RAM / 512GB SSD / 14""FHD / BACKLIT / Windows 10 Home",MAGICBOOK X 14,INTEL CORE I5
1162,13209082,4GB,2021-10-01,339990,NO APLICA,NOTEBOOK 240 G7 Core N4020/4GB/500GB/14/W10H,Modelo no encontrado,INTEL CELERON
1163,15333664,8GB,2021-10-01,899990,256GB,Notebook Asus ExpertBook B2,EXPERTBOOK B2,INTEL CORE I5
1164,14727687,16GB,2021-10-01,1599990,1TB,"Notebook Yoga Slim 9i Intel Core i7-1165G7 16GB RAM 1TB SSD, Intel Iris Xe Graphics,14"", 4K 500N",NO APLICA,INTEL CORE I7
1165,110356126,4 GB,2021-10-01,249990,Almacenamiento no encontrado,"Notebook Evoo Intel Celeron N4000 / 4GB RAM / 64 GB / 11,6"" HD / Intel UHD 600 / W10 / Teclado Inglés / 1 año Microsoft Personal 365",Modelo no encontrado,INTEL CELERON N4000
1166,15348005,4GB,2021-10-01,499990,NO APLICA,Notebook HP 240 G8 I3-1005G1 4GB 1TB WIN10HOME,Modelo no encontrado,INTEL CORE I3
1167,15494307,16GB,2021-10-01,2119990,512GB,Thinkpad X1 Nano Core i7 11va 16GB RAM 512GB SSD,NOTEBOOK THINKPAD X1 NANO INTEL CORE I7 11VA GENERACIÓN 16GB RAM 512GB SSD 2K 13'',INTEL CORE I7
1168,110084053,16GB,2021-10-01,1299990,Almacenamiento no encontrado,Matebook X Pro 11va generación. i7 16 GB 512 GB - Space Grey,Modelo no encontrado,INTEL CORE I7
1169,110391532,4 GB,2021-10-01,469990,Almacenamiento no encontrado,"Notebook HP Intel Pentium Gold 6405U / 4GB RAM / 128 GB SSD / 15,6"" HD / Intel® UHD / W10 / Teclado Inglés",Modelo no encontrado,INTEL PENTIUM GOLD 6405U
1170,15421564,12GB,2021-10-01,649990,2TB,Notebook HP 15-da3016cy 12GB Ram Reacondicionado,Modelo no encontrado,INTEL CORE I5
1171,110355802,8 GB,2021-10-01,999980,Almacenamiento no encontrado,"Notebook HP ProBook 440 G7 Intel Core i5-10210U / 256 GB SSD / 8 GB RAM / 14""",Modelo no encontrado,INTEL CORE I5-10210U
1172,15511782,8GB,2021-10-01,459990,256GB,Hp 14-Dq1043Cl I3 8Gb Ram / 256Gb/ Reacondicionado,Modelo no encontrado,INTEL CORE I3
1173,15261222,16GB,2021-10-01,1949990,512GB,"Alienware NB 15 m15 R3 Intel Core i7 16GB RAM 512GB SSD NVIDIA® GeForce RTX¿ 2060 15.6""",ALIENWARE NB 15 M15 R3,INTEL CORE I7
1174,15363100,16GB,2021-10-01,879990,NO APLICA,ThinkPadA475 Lenovo AMDPRO A12-8830B 16GB 1TB W10P,Modelo no encontrado,AMD A12
1175,15547096,16GB,2021-10-01,1299990,512GB,Macbook Pro Retina 13.3 Ci7 2015 Reacondicionado,Modelo no encontrado,INTEL CORE I7
1176,15511819,8GB,2021-10-01,419990,256GB,Hp Laptop 15-Da0021Ds / 256 Gb Ssd/Reacondicionado.,Modelo no encontrado,INTEL PENTIUM
1177,15203659,16GB,2021-10-01,1919990,512GB,ThinkPad P1 Core i7 16GB RAM 512SSD Quadro T1000,Modelo no encontrado,INTEL CORE I7
1178,15429477,6GB,2021-10-01,309990,128GB,Notebook Convertible Chuwi N4100/6GB/128GB/101/W10H,Modelo no encontrado,INTEL CELERON
1179,110437445,8GB,2021-10-01,469990,Almacenamiento no encontrado,Notebook Lenovo Ideapad i3 4GB 256GB Pantalla Tactil 15.6,Modelo no encontrado,INTEL CORE I3
1180,15511788,4GB,2021-10-01,299990,32GB,Hp Chromebook 14A-Na0642Cl 4Gb Ram/Reacondicionado,Modelo no encontrado,INTEL CELERON
1181,15320615,8GB,2021-10-01,819990,256GB,"Modern 14 B11MOU Intel Core i5 8GB RAM 256GB SSD Intel® Iris Xe Graphics 15.6""",MODERN 14 B11MOU,INTEL CORE I5
1182,15477858,8GB,2021-10-01,539000,NO APLICA,Notebook Dell E5470 I5 8Gb 500Gb Reacondicionado,Modelo no encontrado,INTEL CORE I5
1183,110411106,8 GB,2021-10-01,759990,Almacenamiento no encontrado,"Notebook Lenovo Intel® i5-10210U / 8GB RAM / 256 GB SSD / 15,6"" HD TOUCH / Intel® UHD / W10 / Teclado Inglés",Modelo no encontrado,INTEL® I5-10210U
1184,15453155,8GB,2021-10-01,539990,128GB,Notebook Dell Lat 7480 128GB ssd Reacondicionado,Modelo no encontrado,INTEL CORE I7
1185,15547086,8GB,2021-10-01,849990,128GB,Macbook Air Retina 13.3 I5 8Gb Reacondicionado,Modelo no encontrado,INTEL CORE I5
1186,15511786,8GB,2021-10-01,519990,128GB,HP x360 14m-dw1013dx 128GB SSD/ Reacondicionado,Modelo no encontrado,INTEL CORE I3
1187,15416804,16GB,2021-10-01,1299990,512GB,"Matebook X PRO I7/16/512 Intel Core i7 16GB RAM 512GB SSD Gráficos Intel® Iris® Xe 14""",MATEBOOK X PRO I7/16/512,INTEL CORE I7
1188,110357308,8 GB,2021-10-01,999990,Almacenamiento no encontrado,"Notebook Lenovo Ideapad Gaming 3 Intel Core i5-10300H / 1 TB HDD / 8 GB RAM / NVIDIA Geforce GTX 1650 / 15,6""",Modelo no encontrado,INTEL CORE I5-10300H
1189,15363101,16GB,2021-10-01,1539990,512GB,ThinkPadX390 Lenovo I7-8565U 16GB SSD512GB FHD,Modelo no encontrado,INTEL CORE I7
1190,110019144,4GB,2021-10-01,553990,Almacenamiento no encontrado,Notebook Dell Inspiron 15 3501 Jh94x I3,Modelo no encontrado,INTEL CORE I3
1191,15517830,8GB,2021-10-01,589990,512GB,Notebook Latitude 5480 14 I7 - Reacondicionado,Modelo no encontrado,INTEL CORE I7
1192,110084045,16GB,2021-10-01,1099990,Almacenamiento no encontrado,Matebook X 10a generación. i5 16 GB 512 GB,Modelo no encontrado,INTEL CORE I5
1193,15565966,4GB,2021-10-01,399990,128GB,Dell Inspiron 15-3502 128Ssd Negro Reacondicionado,Modelo no encontrado,INTEL CELERON
1194,15557025,4GB,2021-10-01,449990,NO APLICA,Hp 240 G7 4Gb 500Gb W10 Mochila Kensington Negra,Modelo no encontrado,INTEL CELERON
1195,sku35525038,NO APLICA,2021-10-01,¡Quémal!Justoseagotó,256GB,"Notebook 14-cf2052la Intel Core i3 8GB RAM 256GB SSD 14"" + Microsoft 365 Personal",MICROSOFT 365 PERSONAL,INTEL CORE I3
1196,15363098,8GB,2021-10-01,829990,256GB,ThinkPadA275 Lenovo AMDPRO A12-8830B 8GB SSD256GB,Modelo no encontrado,AMD A12
1197,14630164,4GB,2021-10-01,599990,NO APLICA,NOTEBOOK HP 240 G7 N4020 4GB 500GB WIN10H,Modelo no encontrado,INTEL CELERON
1198,110381614,8 GB,2021-10-01,1119990,Almacenamiento no encontrado,"Notebook Ideapad Gaming 3 Ryzen 7-4800H/8GB RAM/512GB SSD/15,6"" FHD/NVIDIA GeForce GTX 1650 Ti 4GB/W10/Teclado Inglés",Modelo no encontrado,RYZEN 7-4800H
1199,15579609,4GB,2021-10-01,419990,128GB,Dell Inspiron 15-3505 4Gb 128Ssd Reacondicionado,Modelo no encontrado,AMD RYZEN R3
1200,110357105,4 GB,2021-10-01,649990,Almacenamiento no encontrado,"Notebook HP 240 G7 Intel Core i3-1005G1 / 1 TB HDD / 4 GB RAM / 14""",Modelo no encontrado,INTEL CORE I3-1005G1
1201,15510469,8GB,2021-10-01,679990,256GB,"Notebook Pavilion x360 14-dy0501la Intel Core i3-1125G4 8GB RAM 256GB SSD 14"" Touch",NOTEBOOK HP PAVILION X360 CONVERTIBLE 14-DY0501LA,INTEL CORE I3
1202,15217903,8GB,2021-10-01,819990,512GB,"Notebook Lenovo V14-ARE AMD Ryzen 5-4500U 8GB Ram SSD512GB 14"" Win 10 Home",Modelo no encontrado,AMD RYZEN R5
1203,15588788,16GB,2021-10-01,1099990,480GB,Macbook Pro Retina Touch I7 480Ssd Reacondicionado,Modelo no encontrado,INTEL CORE I7
1204,15453068,8GB,2021-10-01,749990,256GB,Notebook Dell 14-7405 Touch Reacondicionado,Modelo no encontrado,INTEL CORE I5
1205,110241445,4 GB,2021-10-01,449990,Almacenamiento no encontrado,"Notebook Quad Core Intel Pentium Silver / 4GB RAM / 128GB SSD / 14"" HD / Teclado Inglés",Modelo no encontrado,INTEL PENTIUM SILVER N5030
1206,15025598,4GB,2021-10-01,299990,32GB,Notebook Hp Stream 14 Celeron Reacondicionado,Modelo no encontrado,INTEL CELERON
1207,15579606,16GB,2021-10-01,1299900,1TB,Dell Gamer G3 15-3500 Rtx2060 6Gb Reacondicionado,Modelo no encontrado,INTEL CORE I7
1208,14822252,4GB,2021-10-01,799990,NO APLICA,NOTEBOOK HP240G7 N4020 4GB 500GB SOUNDBAR E4U 60,Modelo no encontrado,INTEL CELERON
1209,15312341,8GB,2021-10-01,834900,256GB,Notebook Hp 445 G7 Amd Ryzen 7 4700U 8Gb 256Gb Win1Op,Modelo no encontrado,AMD RYZEN R7
1210,14679790,4GB,2021-10-01,319990,64GB,Notebook HP Chrombook 14 A4 4GBRam Reacondicionado,Modelo no encontrado,AMD A4
1211,15554015,4GB,2021-10-01,445990,NO APLICA,Notebook Hp 250 G7 I3 4Gb 1Tb 15.6 Windows 10Home,Modelo no encontrado,INTEL CORE I3
1212,14763991,8GB,2021-10-01,569000,NO APLICA,Notebook HP 650 G1 Intel Core i5 Reacondicionado,Modelo no encontrado,INTEL CORE I5
1213,15416805,16GB,2021-10-01,1199990,512GB,"Matebook X PRO Intel Core i5 16GB RAM 512GB SSD Gráficos Intel® Iris® Xe 14""",MATEBOOK X PRO I5/16/512,INTEL CORE I5
1214,14822260,4GB,2021-10-01,799990,NO APLICA,Notebook Hp240G7 N4020 4G 500G Tablet E4U 7 2G,Modelo no encontrado,INTEL CELERON
1215,15156716,8GB,2021-10-01,559000,256GB,Notebook Hp 650 G2 15.6 Intel I5 Reacondionado,Modelo no encontrado,INTEL CORE I5
1216,15373557,8GB,2021-10-01,1399990,256GB,Notebook Latitud 7400 I5-8365U 8GB SS256GB W10Pro,Modelo no encontrado,INTEL CORE I5
1217,15445490,12GB,2021-10-01,949990,512GB,Nootebook Dell 14-5400 Touch Reacondicionado,Modelo no encontrado,INTEL CORE I7
1218,15343102,8GB,2021-10-01,2099990,512GB,Notebook Aero i7-10870H 8GB 512GB SSD RTX 3060 W10,Modelo no encontrado,INTEL CORE I7
1219,15363102,16GB,2021-10-01,1479990,512GB,ThinkPadX390 Lenovo I7-8565U 16GB SSD512GB W10Pro,Modelo no encontrado,INTEL CORE I7
1220,15547091,8GB,2021-10-01,799990,256GB,Macbook Air 13.3 I7 8Gb Ram 2015 Reacondicionado,Modelo no encontrado,INTEL CORE I7
1221,15372811,8GB,2021-10-01,869990,256GB,Notebook HP ProBook 445 G7 AMD Ryzen 5 8GB 256 SSD,Modelo no encontrado,AMD RYZEN R5
1222,14546165,8GB,2021-10-01,1969990,256GB,Surface Laptop 3 I5 8 Gb Ram 256 Gb Ssd Plat,Modelo no encontrado,INTEL CORE I5
1223,15529529,4GB,2021-10-01,685990,NO APLICA,Notebook Hp 348 G7 I3-10110U / 4Gb Ram / 1Tb Hdd,HP 348 G7,INTEL CORE I3
1224,110458068,4 GB,2021-10-01,399990,Almacenamiento no encontrado,"Notebook Dynabook Tecra A40 Celeron, 128SSD, 4GB, W10",Modelo no encontrado,INTEL CELERON 5205U
1225,15453160,8GB,2021-10-01,599990,256GB,Notebook Dell 7480 SSD 256GB Reacondicionado,Modelo no encontrado,INTEL CORE I7
1226,15565969,16GB,2021-10-01,1199990,512GB,Dellgamerg5 15-5500 512Ssd Rtx2060 Reacondicionado,Modelo no encontrado,INTEL CORE I7
1227,110355960,4 GB,2021-10-01,929990,Almacenamiento no encontrado,"Notebook HP 348 G7 Intel Core i3-10110U / 1 TB HDD / 4 GB RAM / 14""",Modelo no encontrado,INTEL CORE I3-10110U
1228,110084055,16GB,2021-10-01,1199990,Almacenamiento no encontrado,Matebook X Pro 11va generación. i5 16 GB 512 GB,Modelo no encontrado,INTEL CORE I5
1229,15579643,8GB,2021-10-01,499990,256GB,Hp Laptop 14-Dq2033Cl 256Gb 8Gb Reacondicionado,Modelo no encontrado,INTEL CORE I3
1230,15554252,8GB,2021-10-01,849990,256GB,Notebook Hp 348G7 I5-10210U 8Gb Ssd256Gb W10H,Modelo no encontrado,INTEL CORE I5
1231,15537681,8GB,2021-10-01,579990,256GB,"Notebook D14 Intel Core I3 8GB RAM 256GB SSD 14""",Modelo no encontrado,INTEL CORE I3
1232,15210647,8GB,2021-10-01,1399990,256GB,"iMac 24"" M1 8GB Ram 256GB SSD 8-core GPU Silver",IMAC 24¿,NO APLICA
1233,15565968,16GB,2021-10-01,1299990,1TB,Dell Gamerg5 15-5500 1Tb Rtx2060 Reacondicionado,Modelo no encontrado,INTEL CORE I7
1234,110450818,4 GB,2021-10-01,249990,Almacenamiento no encontrado,"Samsung Chromebook AMD A4, 32GB eMMc, Chrome OS 11",Modelo no encontrado,INTEL CELERON N4000
1235,15265398,4GB,2021-10-01,329990,128GB,NTBK Dynabook Celeron 5205U/4GB/128GB SSD/W10/14,Modelo no encontrado,INTEL CELERON
1236,15453095,8GB,2021-10-01,649990,256GB,Notebook Dell Inspiron 14-3493 Reacondicionado,Modelo no encontrado,INTEL CORE I5
1237,15391949,8GB,2021-10-01,2099990,512GB,Notebook Aero I7-10870H 8Gb 512Gb Ssd / Rtx 3060 / W10,Modelo no encontrado,INTEL CORE I7
1238,15554149,4GB,2021-10-01,449990,NO APLICA,Hp 240 4Gb 500Gb W10 Audífono Y Mouse Gamer Azul,Modelo no encontrado,INTEL CELERON
1239,15579608,4GB,2021-10-01,449990,128GB,Dell Inspiron 15-3502 4Gb Ram128Ssdreacondicionado,Modelo no encontrado,INTEL CELERON
1240,15029834,16GB,2021-10-01,899990,512GB,"Notebook Yoga Slim 7i Core i5 16GB 512GB 15.6"" FHD",NO APLICA,INTEL CORE I5
1241,15554152,4GB,2021-10-01,449990,NO APLICA,Hp 240 4Gb 500Gb W10 Audífono Y Mouse Gamer Rojo,Modelo no encontrado,INTEL CELERON
1242,15554253,8GB,2021-10-01,1359990,256GB,Hp Probook 440G8 I5-1135G7 8Gb Ssd256Gb W10Pro,Modelo no encontrado,INTEL CORE I5
1243,15477354,8GB,2021-10-01,999990,256GB,Notebook Chuwi Intel J4125/8GB/256GB/15.6/W10,Modelo no encontrado,INTEL CELERON
1244,15554251,8GB,2021-10-01,1109990,256GB,Notebook Hp 348G7 I5-10210U 8Gb Ssd256Gb W10H,Modelo no encontrado,INTEL CORE I5
1245,15554035,4GB,2021-10-01,889990,NO APLICA,Notebook Hp 348G7 I3-10110U 4Gb 1Tb W10H,Modelo no encontrado,INTEL CORE I3
1246,15554254,8GB,2021-10-01,1109990,256GB,Hp Probook 440G8 I5-1135G7 8Gb Ssd256Gb W10Pro,Modelo no encontrado,INTEL CORE I5
1247,15547089,16GB,2021-10-01,1649990,480GB,Macbook Pro Retina 13.3 Touchbar Reacondicionado,Modelo no encontrado,INTEL CORE I5
1248,15554037,4GB,2021-10-01,859990,NO APLICA,Notebook Hp 240G8 I3-1005G1 4Gb 1Tb W10H,Modelo no encontrado,INTEL CORE I3
1249,13781046,8GB,2021-10-01,699990,256GB,"Notebook Pavilion Gaming 15-ec1026la AMD Ryzen 5 8GB 256GB SSD NVIDIA GeForce GTX 1650 15.6""",NOTEBOOK PAVILION GAMING 15-EC1026LA AMD RYZEN 5 8GB 256GB SSD NVIDIA GEFORCE GTX 1650,AMD RYZEN R5
1250,11135800,12GB,2021-10-01,749990,128GB,"Notebooks Gamer AN515 AMD Ryzen R5 3550H 12GB RAM 1TB HDD + 128GB SSD GeForce® GTX 1650 15.6""",NBG ACER AN515 R5 12GB 1+128 1650,AMD RYZEN R5
1251,15402356,32GB,2021-10-01,3999990,2TB,"ROG Zephyrus Duo 15 SE GX551QS-HB261T AMD Ryzen 9 32GB RAM 2TB SSD NVIDIA GeForce RTX 3080 15.6"" 120Hz",ASUS ROG ZEPHYRUS DUO 15 SE GX551QS-HB261T,AMD RYZEN 9
1252,13766448,12GB,2021-10-01,929990,128GB,"Notebook Gamer Nitro 5 AMD Ryzen 7 12GB RAM 1TB HDD + 128GB SSD NVIDIA GeForce GTX1650 15.6""",NITRO 5 AN515-43-R42V-1,AMD RYZEN R7
1253,13781048,4GB,2021-10-01,299990,NO APLICA,Ntb Hp 240 G7 Cel 4GB 500GB 14,"NOTEBOOK 240 G7 INTEL CELERON 4GB RAM 500GB SSD 14""",INTEL CELERON
1254,14771999,16GB,2021-10-01,4990990,1TB,Notebook Expertbook B9 14 Fhd I7-10510U 1Tb Ssd 1,Modelo no encontrado,INTEL CORE I7
1255,15270100,32GB,2021-10-01,2619990,512GB,"Alienware M15 R3 Intel Core i7 32GB RAM 512GB SSD NVIDIA GeForce RTX 2080 Super Max-Q 15.6""",ALIENWARE M15 R3,INTEL CORE I7
1256,15478470,12GB,2021-10-01,1119990,512GB,Notebook Yoga C740 Core i7 12GB RAM 512GB SSD 15,Modelo no encontrado,INTEL CORE I7
1257,15360016,4GB,2021-10-01,399990,NO APLICA,Notebook V145-14AST A4-9125 4Gb 500Gb 14 W10H,Modelo no encontrado,AMD A4
1258,15425611,16GB,2021-10-01,2399990,512GB,Notebook Aorus 15P XC i7-10870H/16GB/512GB/RTX 3070,Modelo no encontrado,INTEL CORE I7
1259,11640660,32GB,2021-10-01,3649990,512GB,Surface Book 3 - I7 32 Gb Ram 512 Gb Ssd,Modelo no encontrado,INTEL CORE I7
1260,15186800,8GB,2021-10-01,3339990,512GB,Notebook ThinkPad X1 Fold Core i5 Non-vPro W10P 13,NOTEBOOK LENOVO THINKPAD X1 FOLD INTEL CORE I5-L16G7 NON-VPRO 8GB RAM + 512 SSD W10P 13'' PLEGABLE,INTEL CORE I5
1261,11139129,4GB,2021-10-01,499990,Almacenamiento no encontrado,Notebook HP 245 G7 Ryzen 3/ 4GB/ 1TB/ 14/ FREEDOS,Modelo no encontrado,AMD RYZEN R3
1262,15621079,8GB,2021-10-01,1199990,512GB,Notebook Yoga C740,Modelo no encontrado,INTEL CORE I7
1263,14679728,4GB,2021-10-01,359990,64GB,Notebook Probook X 360 12 Touch Reacondicionado,Modelo no encontrado,INTEL CELERON
1264,11640665,16GB,2021-10-01,2990990,256GB,Surface Book 3 - I7 16 Gb Ram 256 Gb Ssd,Modelo no encontrado,INTEL CORE I7
1265,15598194,8GB,2021-10-01,339990,256GB,Herobook Pro Intel Celeron/8Gb/256Gb Ssd/141/W10,"NOTEBOOK HEROBOOK PRO INTEL CELERON N4000/8GB/256GB SSD/14,1""/W10",INTEL CELERON
1266,15621078,8GB,2021-10-01,749990,512GB,Notebook Ideapad 5I Core I5 8Gb Ram 512Gb Ssd 14,Modelo no encontrado,INTEL CORE I5
1267,11640657,8GB,2021-10-01,2449990,256GB,Surface Book 3 - I5 8 Gb Ram 256 Gb Ssd,Modelo no encontrado,INTEL CORE I5
1268,15210236,8GB,2021-10-01,549000,256GB,Notebook Dell E7280 12.5 Intel I5 Reacondicionado,Modelo no encontrado,INTEL CORE I5
1269,15554034,4GB,2021-10-01,729990,NO APLICA,Notebook Hp 240G8 I3-1005G1 4Gb 1Tb W10H,Modelo no encontrado,INTEL CORE I3
1270,110482181,16 GB,2021-10-01,1099990,Almacenamiento no encontrado,"Notebook ASUS Vivobook S14 D433 AMD Ryzen 7-4700U / 512 GB SSD / 16 GB RAM / AMD Radeon / 14""",Modelo no encontrado,AMD RYZEN 7-4700U
1271,15554144,4GB,2021-10-01,449990,NO APLICA,Hp 240 G7 4Gb 500Gb W10 Teclado Mouse Y Candado,Modelo no encontrado,INTEL CELERON
1272,110459181,8 GB,2021-10-01,599990,Almacenamiento no encontrado,"Gateway GWTN156-4 15.6"" FHD Ultra Slim Notebook, Ryzen 5 3450U, 8GB, 256GB SSD, W10 blue",Modelo no encontrado,AMD RYZEN¿ 5 3450U MOBILE
1273,2Q9S5LT,4 GB de RAM DDR4-2400 MHz (1 x 4 GB),2021-10-01,299990,Disco duro SATA de 500 GB y 5400 rpm,Notebook HP 240 G8, 240 G8,"Intel® Celeron® N4020 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,8 GHz, 4 MB de caché L2 y 2 núcleos)"
1274,2S4X6LA,16 GB de RAM DDR4-3200 MHz (1 x 16 GB),2021-10-01,1499990,Unidad de estado sólido PCIe® NVMe™ TLC M.2 de 1 TB,Notebook HP ZBook Power G7, ZBook Power G7,"Intel® Core™ i7-10750H (frecuencia base de 2,6 GHz, hasta 5,0 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 6 núcleos)"
1275,3C9C4LA,16 GB de RAM DDR4-3200 MHz (1 x 16 GB),2021-10-01,1399990,Unidad de estado sólido PCIe® NVMe™ TLC M.2 de 512 GB,Notebook HP ZBook Firefly 14 G8, ZBook Firefly 14 G8,"Intel® Core™ i7-1165G7 (hasta 4,7 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 4 núcleos)"
1276,4E8P3LA,8 GB de RAM DDR4-3200 MHz (2 x 4 GB),2021-10-01,679990,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion x360 Convertible 14-dy0501la, Pavilion x360 Convertible 14-dy0501la,"Intel® Core™ i3-1125G4 (hasta 3,7 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3, 4 núcleos, 8 subprocesos)"
1277,309F1LA,8 GB de RAM DDR4-2933 MHz (1 x 8 GB),2021-10-01,899990,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion Gaming 15-dk1033la, Pavilion Gaming 15-dk1033la,"Intel® Core™ i5-10300H (frecuencia base de 2,5 GHz, hasta 4,5 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
1278,3C9C7LA,16 GB de RAM DDR4-3200 MHz (1 x 16 GB),2021-10-01,1399990,Unidad de estado sólido PCIe® NVMe™ TLC M.2 de 512 GB,"Notebook HP ZBook Firefly 15,6 G8"," ZBook Firefly 15,6 G8","Intel® Core™ i7-1165G7 (hasta 4,7 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 4 núcleos)"
1279,3V8J8LA,4 GB de RAM DDR4-3200 MHz (1 x 4 GB),2021-10-01,499990,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 256 GB,Notebook HP 14-dq2026la, 14-dq2026la,"Intel® Core™ i3-1115G4 (hasta 4,1 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 2 núcleos)"
1280,470N7LA,8 GB de RAM DDR4-3200 MHz (2 x 4 GB),2021-10-01,999990,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Notebook HP Pavilion x360 Convertible 15-er0521la, Pavilion x360 Convertible 15-er0521la,"Intel® Core™ i5-1135G7 (hasta 4,2 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
1281,30A09LA,RAM LPDDR4x-3733 MHz de 16 GB (incorporada),2021-10-01,1799990,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 512 GB,Notebook HP Spectre x360 Convertible 14-ea0001la, Spectre x360 Convertible 14-ea0001la,"Intel® Core™ i7-1165G7 (hasta 4,7 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 4 núcleos)"
1282,3A9V1LA,4 GB de RAM DDR4-3200 MHz (1 x 4 GB),2021-10-01,499990,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion x360 Convertible 14-dy0002la, Pavilion x360 Convertible 14-dy0002la,"Intel® Pentium Gold 7505 (hasta 3,5 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3, 2 núcleos)"
1283,275K1LA,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,419990,Unidad de estado sólido SATA M.2 de 128 GB,Notebook HP 14-ck2091la, 14-ck2091la,"Intel® Core™ i3-10110U (frecuencia base de 2,1 GHz, hasta 4,1 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
1284,309F7LA,16 GB de RAM DDR4-2933 MHz (1 x 16 GB),2021-10-01,1119990,Unidad de estado sólido M.2 PCIe® NVMe™ de 128 GB,Notebook HP Pavilion Gaming 15-dk1037la, Pavilion Gaming 15-dk1037la,"Intel® Core™ i7-10750H (frecuencia base de 2,6 GHz, hasta 5,0 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 6 núcleos)"
1285,2A4R3LA,"12 GB de RAM DDR4-2666 MHz (1 x 4 GB, 1 x 8 GB)",2021-10-01,899990,Unidad de estado sólido SATA 3 TLC M.2 de 128 GB,Notebook HP 15-dw1064la, 15-dw1064la,"Intel® Core™ i7-10510U (frecuencia base de 1,8 GHz, hasta 4,9 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
1286,299P5LA,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,459990,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 256 GB,Notebook HP 14-cf2051la, 14-cf2051la,"Intel® Core™ i3-10110U (frecuencia base de 2,1 GHz, hasta 4,1 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
1287,1D0F5LT,4 GB de RAM DDR4-2400 MHz (1 x 4 GB),2021-10-01,299990,"SATA de 500 GB, 5400 rpm",Notebook HP 240 G7, 240 G7,"Intel® Celeron® N4020 con gráficos Intel® UHD 600 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,8 GHz, 4 MB de caché y 2 núcleos)"
1288,309D9LA,8 GB de RAM DDR4-2933 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Notebook HP Pavilion Gaming 15-dk1032la, Pavilion Gaming 15-dk1032la,"Intel® Core™ i5-10300H (frecuencia base de 2,5 GHz, hasta 4,5 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
1289,2E4U1LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 348 G7, 348 G7,"Intel® Core™ i3-10110U (frecuencia base de 2,1 GHz, hasta 4,1 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
1290,310D8LA,8 GB de RAM DDR4-3200 MHz (integrada),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion 13-bb0004la, Pavilion 13-bb0004la,"Intel® Core™ i7-1165G7 (hasta 4,7 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 4 núcleos)"
1291,310J5LA,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP 15-ef1015la, 15-ef1015la,"AMD Ryzen™ 3 4300U (velocidad base de 2,7 GHz, velocidad de ráfaga máxima de hasta 3,7 GHz, 4 MB de caché L3 y 4 núcleos)"
1292,1M1L9LA,8 GB de SDRAM DDR4-2933 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 512 GB,Notebook OMEN 15-ek0062la,Notebook OMEN 15-ek0062la,"Intel® Core™ i7-10750H (frecuencia base de 2,6 GHz, hasta 5,0 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 6 núcleos)"
